[2026-07-02T07:39:04Z] [sentinel] armed: pid=3134930 kill_at=0.83 interval=30s grace=60s start_ticks=25209537 marker=/home/yashb98/Downloads/BuildFromScratch/research/loop_state.json.sentinel_kill
[2026-07-05T12:55:43Z] [sentinel] heartbeat: pool usage 16.0%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T13:05:43Z] [sentinel] heartbeat: pool usage 16.0%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T13:15:43Z] [sentinel] heartbeat: pool usage 16.0%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T13:25:43Z] [sentinel] heartbeat: pool usage 15.9%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T13:35:43Z] [sentinel] heartbeat: pool usage 16.0%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T13:45:43Z] [sentinel] heartbeat: pool usage 15.7%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T13:55:43Z] [sentinel] heartbeat: pool usage 15.7%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T14:05:43Z] [sentinel] heartbeat: pool usage 15.7%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T14:15:43Z] [sentinel] heartbeat: pool usage 15.7%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T14:25:43Z] [sentinel] heartbeat: pool usage 15.6%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T14:35:43Z] [sentinel] heartbeat: pool usage 15.6%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T14:45:43Z] [sentinel] heartbeat: pool usage 15.7%, pid 1187039 alive, rss 1.8 GiB
[2026-07-05T14:53:13Z] [sentinel] watched pid 1187039 exited on its own; disarming (no kill)
